id,facility_id,medicine_id,order_date,expected_delivery_date,actual_delivery_date,quantity,status
ord_fac_0009_med_salbutamol_0004,fac_0009,med_salbutamol,2026-06-09,2026-06-20,2026-06-20,117.5,delivered
ord_fac_0009_med_salbutamol_0005,fac_0009,med_salbutamol,2026-06-30,2026-07-06,2026-07-06,95.1,delivered
ord_fac_0009_med_salbutamol_0006,fac_0009,med_salbutamol,2026-07-21,2026-07-29,2026-07-29,111.2,delivered
ord_fac_0009_med_salbutamol_0007,fac_0009,med_salbutamol,2026-08-11,2026-08-17,2026-08-17,109.0,delivered
ord_fac_0009_med_salbutamol_0008,fac_0009,med_salbutamol,2026-09-01,2026-09-10,2026-09-10,121.2,delivered
ord_fac_0009_med_ciprofloxacin_0000,fac_0009,med_ciprofloxacin,2026-03-17,2026-03-23,2026-03-23,102.3,delivered
ord_fac_0009_med_ciprofloxacin_0001,fac_0009,med_ciprofloxacin,2026-04-07,2026-04-11,2026-04-12,109.3,delivered
ord_fac_0009_med_ciprofloxacin_0002,fac_0009,med_ciprofloxacin,2026-04-28,2026-05-06,2026-05-06,133.2,delivered
ord_fac_0009_med_ciprofloxacin_0003,fac_0009,med_ciprofloxacin,2026-05-19,2026-05-26,2026-05-27,103.4,delivered
ord_fac_0009_med_ciprofloxacin_0004,fac_0009,med_ciprofloxacin,2026-06-09,2026-06-18,2026-06-18,103.9,delivered
ord_fac_0009_med_ciprofloxacin_0005,fac_0009,med_ciprofloxacin,2026-06-30,2026-07-08,2026-07-08,96.0,delivered
ord_fac_0009_med_ciprofloxacin_0006,fac_0009,med_ciprofloxacin,2026-07-21,2026-07-25,2026-07-26,99.3,delivered
ord_fac_0009_med_ciprofloxacin_0007,fac_0009,med_ciprofloxacin,2026-08-11,2026-08-18,2026-08-18,97.8,delivered
ord_fac_0009_med_ciprofloxacin_0008,fac_0009,med_ciprofloxacin,2026-09-01,2026-09-07,2026-09-07,93.6,delivered
ord_fac_0009_med_diazepam_0000,fac_0009,med_diazepam,2026-03-17,2026-03-23,2026-03-23,200.1,delivered
ord_fac_0009_med_diazepam_0001,fac_0009,med_diazepam,2026-04-07,2026-04-16,2026-04-16,197.9,delivered
ord_fac_0009_med_diazepam_0002,fac_0009,med_diazepam,2026-04-28,2026-05-03,2026-05-04,197.8,delivered
ord_fac_0009_med_diazepam_0003,fac_0009,med_diazepam,2026-05-19,2026-05-28,2026-05-28,213.2,delivered
ord_fac_0009_med_diazepam_0004,fac_0009,med_diazepam,2026-06-09,2026-06-15,2026-06-15,229.1,delivered
ord_fac_0009_med_diazepam_0005,fac_0009,med_diazepam,2026-06-30,2026-07-07,2026-07-07,189.2,delivered
ord_fac_0009_med_diazepam_0006,fac_0009,med_diazepam,2026-07-21,2026-07-27,2026-07-27,206.7,delivered
ord_fac_0009_med_diazepam_0007,fac_0009,med_diazepam,2026-08-11,2026-08-14,2026-08-19,221.2,delayed
ord_fac_0009_med_diazepam_0008,fac_0009,med_diazepam,2026-09-01,2026-09-09,2026-09-09,182.9,delivered
ord_fac_0009_med_folic_acid_0000,fac_0009,med_folic_acid,2026-03-17,2026-03-23,2026-03-23,108.9,delivered
ord_fac_0009_med_folic_acid_0001,fac_0009,med_folic_acid,2026-04-07,2026-04-11,2026-04-11,123.3,delivered
ord_fac_0009_med_folic_acid_0002,fac_0009,med_folic_acid,2026-04-28,2026-05-06,2026-05-06,101.4,delivered
ord_fac_0009_med_folic_acid_0003,fac_0009,med_folic_acid,2026-05-19,2026-05-26,2026-05-26,94.4,delivered
ord_fac_0009_med_folic_acid_0004,fac_0009,med_folic_acid,2026-06-09,2026-06-18,2026-06-18,129.0,delivered
ord_fac_0009_med_folic_acid_0005,fac_0009,med_folic_acid,2026-06-30,2026-07-06,2026-07-06,91.1,delivered
ord_fac_0009_med_folic_acid_0006,fac_0009,med_folic_acid,2026-07-21,2026-07-26,2026-07-27,121.7,delivered
ord_fac_0009_med_folic_acid_0007,fac_0009,med_folic_acid,2026-08-11,2026-08-19,2026-08-19,102.9,delivered
ord_fac_0009_med_folic_acid_0008,fac_0009,med_folic_acid,2026-09-01,2026-09-08,2026-09-07,117.7,delivered
ord_fac_0009_med_artesunate_0000,fac_0009,med_artesunate,2026-03-17,2026-03-23,2026-03-23,101.4,delivered
ord_fac_0009_med_artesunate_0001,fac_0009,med_artesunate,2026-04-07,2026-04-11,2026-04-11,99.5,delivered
ord_fac_0009_med_artesunate_0002,fac_0009,med_artesunate,2026-04-28,2026-05-04,2026-05-04,73.5,delivered
ord_fac_0009_med_artesunate_0003,fac_0009,med_artesunate,2026-05-19,2026-05-27,2026-05-27,107.1,delivered
ord_fac_0009_med_artesunate_0004,fac_0009,med_artesunate,2026-06-09,2026-06-18,2026-06-19,76.6,delivered
ord_fac_0009_med_artesunate_0005,fac_0009,med_artesunate,2026-06-30,2026-07-08,2026-07-07,86.2,delivered
ord_fac_0009_med_artesunate_0006,fac_0009,med_artesunate,2026-07-21,2026-07-26,2026-07-26,95.8,delivered
ord_fac_0009_med_artesunate_0007,fac_0009,med_artesunate,2026-08-11,2026-08-15,2026-08-15,90.0,delivered
ord_fac_0009_med_artesunate_0008,fac_0009,med_artesunate,2026-09-01,2026-09-05,2026-09-05,105.4,delivered
ord_fac_0009_med_oxytocin_0000,fac_0009,med_oxytocin,2026-03-17,2026-03-25,2026-03-31,100.9,delayed
ord_fac_0009_med_oxytocin_0001,fac_0009,med_oxytocin,2026-04-07,2026-04-15,2026-04-22,95.6,delayed
ord_fac_0009_med_oxytocin_0002,fac_0009,med_oxytocin,2026-04-28,2026-05-03,2026-05-11,86.3,delayed
ord_fac_0009_med_oxytocin_0003,fac_0009,med_oxytocin,2026-05-19,2026-05-29,2026-05-29,80.3,delivered
ord_fac_0009_med_oxytocin_0004,fac_0009,med_oxytocin,2026-06-09,2026-06-15,2026-06-14,98.4,delivered
ord_fac_0009_med_oxytocin_0005,fac_0009,med_oxytocin,2026-06-30,2026-07-07,2026-07-16,74.6,delayed
ord_fac_0009_med_oxytocin_0006,fac_0009,med_oxytocin,2026-07-21,2026-07-30,2026-07-30,77.3,delivered
ord_fac_0009_med_oxytocin_0007,fac_0009,med_oxytocin,2026-08-11,2026-08-17,2026-08-17,83.5,delivered
ord_fac_0009_med_oxytocin_0008,fac_0009,med_oxytocin,2026-09-01,2026-09-09,2026-09-09,86.5,delivered
ord_fac_0009_med_ringer_s_lactate_0000,fac_0009,med_ringer_s_lactate,2026-03-17,2026-03-25,2026-03-25,132.4,delivered
ord_fac_0009_med_ringer_s_lactate_0001,fac_0009,med_ringer_s_lactate,2026-04-07,2026-04-12,2026-04-12,164.5,delivered
ord_fac_0009_med_ringer_s_lactate_0002,fac_0009,med_ringer_s_lactate,2026-04-28,2026-05-05,2026-05-04,171.9,delivered
ord_fac_0009_med_ringer_s_lactate_0003,fac_0009,med_ringer_s_lactate,2026-05-19,2026-05-26,2026-05-25,186.4,delivered
ord_fac_0009_med_ringer_s_lactate_0004,fac_0009,med_ringer_s_lactate,2026-06-09,2026-06-18,2026-06-18,171.9,delivered
ord_fac_0009_med_ringer_s_lactate_0005,fac_0009,med_ringer_s_lactate,2026-06-30,2026-07-05,2026-07-05,185.2,delivered
ord_fac_0009_med_ringer_s_lactate_0006,fac_0009,med_ringer_s_lactate,2026-07-21,2026-07-29,2026-07-28,155.1,delivered
ord_fac_0009_med_ringer_s_lactate_0007,fac_0009,med_ringer_s_lactate,2026-08-11,2026-08-17,2026-08-17,136.6,delivered
ord_fac_0009_med_ringer_s_lactate_0008,fac_0009,med_ringer_s_lactate,2026-09-01,2026-09-02,2026-09-02,158.1,delivered
ord_fac_0009_med_isoniazid_0000,fac_0009,med_isoniazid,2026-03-17,2026-03-22,2026-03-21,213.8,delivered
ord_fac_0009_med_isoniazid_0001,fac_0009,med_isoniazid,2026-04-07,2026-04-17,2026-04-17,214.2,delivered
ord_fac_0009_med_isoniazid_0002,fac_0009,med_isoniazid,2026-04-28,2026-05-09,2026-05-09,224.5,delivered
ord_fac_0009_med_isoniazid_0003,fac_0009,med_isoniazid,2026-05-19,2026-05-29,2026-05-29,216.5,delivered
ord_fac_0009_med_isoniazid_0004,fac_0009,med_isoniazid,2026-06-09,2026-06-20,2026-06-20,201.1,delivered
ord_fac_0009_med_isoniazid_0005,fac_0009,med_isoniazid,2026-06-30,2026-07-07,2026-07-07,200.2,delivered
ord_fac_0009_med_isoniazid_0006,fac_0009,med_isoniazid,2026-07-21,2026-07-28,2026-07-28,225.5,delivered
ord_fac_0009_med_isoniazid_0007,fac_0009,med_isoniazid,2026-08-11,2026-08-18,2026-08-18,233.5,delivered
ord_fac_0009_med_isoniazid_0008,fac_0009,med_isoniazid,2026-09-01,2026-09-09,2026-09-09,168.0,delivered
ord_fac_0010_med_amoxicillin_0000,fac_0010,med_amoxicillin,2026-03-17,2026-03-27,2026-03-28,409.1,delivered
ord_fac_0010_med_amoxicillin_0001,fac_0010,med_amoxicillin,2026-04-07,2026-04-13,2026-04-13,469.2,delivered
ord_fac_0010_med_amoxicillin_0002,fac_0010,med_amoxicillin,2026-04-28,2026-05-06,2026-05-06,500.7,delivered
ord_fac_0010_med_amoxicillin_0003,fac_0010,med_amoxicillin,2026-05-19,2026-05-29,2026-05-29,538.1,delivered
ord_fac_0010_med_amoxicillin_0004,fac_0010,med_amoxicillin,2026-06-09,2026-06-18,2026-06-18,486.3,delivered
ord_fac_0010_med_amoxicillin_0005,fac_0010,med_amoxicillin,2026-06-30,2026-07-10,2026-07-10,498.1,delivered
ord_fac_0010_med_amoxicillin_0006,fac_0010,med_amoxicillin,2026-07-21,2026-07-26,2026-07-26,413.8,delivered
ord_fac_0010_med_amoxicillin_0007,fac_0010,med_amoxicillin,2026-08-11,2026-08-19,2026-08-19,448.6,delivered
ord_fac_0010_med_amoxicillin_0008,fac_0010,med_amoxicillin,2026-09-01,2026-09-09,2026-09-08,404.8,delivered
ord_fac_0010_med_paracetamol_0000,fac_0010,med_paracetamol,2026-03-17,2026-03-23,2026-03-23,434.6,delivered
ord_fac_0010_med_paracetamol_0001,fac_0010,med_paracetamol,2026-04-07,2026-04-11,2026-04-18,425.3,delayed
ord_fac_0010_med_paracetamol_0002,fac_0010,med_paracetamol,2026-04-28,2026-05-07,2026-05-08,366.1,delivered
ord_fac_0010_med_paracetamol_0003,fac_0010,med_paracetamol,2026-05-19,2026-05-24,2026-05-24,411.6,delivered
ord_fac_0010_med_paracetamol_0004,fac_0010,med_paracetamol,2026-06-09,2026-06-18,2026-06-18,350.6,delivered
ord_fac_0010_med_paracetamol_0005,fac_0010,med_paracetamol,2026-06-30,2026-07-11,2026-07-10,452.2,delivered
ord_fac_0010_med_paracetamol_0006,fac_0010,med_paracetamol,2026-07-21,2026-07-29,2026-07-29,445.9,delivered
ord_fac_0010_med_paracetamol_0007,fac_0010,med_paracetamol,2026-08-11,2026-08-15,2026-08-15,419.7,delivered
ord_fac_0010_med_paracetamol_0008,fac_0010,med_paracetamol,2026-09-01,2026-09-06,2026-09-06,375.9,delivered
ord_fac_0010_med_oral_rehydration_salts_0000,fac_0010,med_oral_rehydration_salts,2026-03-17,2026-03-26,2026-03-26,571.3,delivered
ord_fac_0010_med_oral_rehydration_salts_0001,fac_0010,med_oral_rehydration_salts,2026-04-07,2026-04-14,2026-04-14,424.9,delivered
ord_fac_0010_med_oral_rehydration_salts_0002,fac_0010,med_oral_rehydration_salts,2026-04-28,2026-05-10,2026-05-10,552.7,delivered
ord_fac_0010_med_oral_rehydration_salts_0003,fac_0010,med_oral_rehydration_salts,2026-05-19,2026-05-26,2026-05-30,503.9,delayed
ord_fac_0010_med_oral_rehydration_salts_0004,fac_0010,med_oral_rehydration_salts,2026-06-09,2026-06-18,2026-06-18,442.9,delivered
ord_fac_0010_med_oral_rehydration_salts_0005,fac_0010,med_oral_rehydration_salts,2026-06-30,2026-07-06,2026-07-05,476.4,delivered
ord_fac_0010_med_oral_rehydration_salts_0006,fac_0010,med_oral_rehydration_salts,2026-07-21,2026-07-30,2026-07-30,549.7,delivered
ord_fac_0010_med_oral_rehydration_salts_0007,fac_0010,med_oral_rehydration_salts,2026-08-11,2026-08-17,2026-08-17,541.2,delivered
ord_fac_0010_med_oral_rehydration_salts_0008,fac_0010,med_oral_rehydration_salts,2026-09-01,2026-09-09,2026-09-09,557.1,delivered
ord_fac_0010_med_insulin_0000,fac_0010,med_insulin,2026-03-17,2026-03-26,2026-03-25,297.9,delivered
ord_fac_0010_med_insulin_0001,fac_0010,med_insulin,2026-04-07,2026-04-17,2026-04-18,280.7,delivered
ord_fac_0010_med_insulin_0002,fac_0010,med_insulin,2026-04-28,2026-05-02,2026-05-06,347.3,delayed
ord_fac_0010_med_insulin_0003,fac_0010,med_insulin,2026-05-19,2026-05-24,2026-05-24,355.8,delivered
ord_fac_0010_med_insulin_0004,fac_0010,med_insulin,2026-06-09,2026-06-15,2026-06-14,337.0,delivered
ord_fac_0010_med_insulin_0005,fac_0010,med_insulin,2026-06-30,2026-07-04,2026-07-04,311.8,delivered
ord_fac_0010_med_insulin_0006,fac_0010,med_insulin,2026-07-21,2026-07-23,2026-07-24,284.6,delivered
ord_fac_0010_med_insulin_0007,fac_0010,med_insulin,2026-08-11,2026-08-19,2026-08-19,293.4,delivered
ord_fac_0010_med_insulin_0008,fac_0010,med_insulin,2026-09-01,2026-09-07,2026-09-07,304.5,delivered
ord_fac_0010_med_salbutamol_0000,fac_0010,med_salbutamol,2026-03-17,2026-03-26,2026-03-26,492.5,delivered
ord_fac_0010_med_salbutamol_0001,fac_0010,med_salbutamol,2026-04-07,2026-04-11,2026-04-11,529.4,delivered
ord_fac_0010_med_salbutamol_0002,fac_0010,med_salbutamol,2026-04-28,2026-05-08,2026-05-14,604.6,delayed
ord_fac_0010_med_salbutamol_0003,fac_0010,med_salbutamol,2026-05-19,2026-05-26,2026-05-26,483.2,delivered
ord_fac_0010_med_salbutamol_0004,fac_0010,med_salbutamol,2026-06-09,2026-06-15,2026-06-16,413.6,delivered
ord_fac_0010_med_salbutamol_0005,fac_0010,med_salbutamol,2026-06-30,2026-07-05,2026-07-06,429.3,delivered
ord_fac_0010_med_salbutamol_0006,fac_0010,med_salbutamol,2026-07-21,2026-07-26,2026-07-26,472.3,delivered
ord_fac_0010_med_salbutamol_0007,fac_0010,med_salbutamol,2026-08-11,2026-08-19,2026-08-19,588.9,delivered
ord_fac_0010_med_salbutamol_0008,fac_0010,med_salbutamol,2026-09-01,2026-09-10,2026-09-11,553.5,delivered
ord_fac_0010_med_ciprofloxacin_0000,fac_0010,med_ciprofloxacin,2026-03-17,2026-03-24,2026-03-23,396.3,delivered
ord_fac_0010_med_ciprofloxacin_0001,fac_0010,med_ciprofloxacin,2026-04-07,2026-04-14,2026-04-15,328.0,delivered
ord_fac_0010_med_ciprofloxacin_0002,fac_0010,med_ciprofloxacin,2026-04-28,2026-05-05,2026-05-05,358.5,delivered
ord_fac_0010_med_ciprofloxacin_0003,fac_0010,med_ciprofloxacin,2026-05-19,2026-05-25,2026-05-25,360.1,delivered
ord_fac_0010_med_ciprofloxacin_0004,fac_0010,med_ciprofloxacin,2026-06-09,2026-06-17,2026-06-17,405.9,delivered
ord_fac_0010_med_ciprofloxacin_0005,fac_0010,med_ciprofloxacin,2026-06-30,2026-07-09,2026-07-14,305.9,delayed
ord_fac_0010_med_ciprofloxacin_0006,fac_0010,med_ciprofloxacin,2026-07-21,2026-07-24,2026-07-24,365.2,delivered
ord_fac_0010_med_ciprofloxacin_0007,fac_0010,med_ciprofloxacin,2026-08-11,2026-08-18,2026-08-18,328.3,delivered
ord_fac_0010_med_ciprofloxacin_0008,fac_0010,med_ciprofloxacin,2026-09-01,2026-09-12,2026-09-12,397.0,delivered
ord_fac_0010_med_diazepam_0000,fac_0010,med_diazepam,2026-03-17,2026-03-20,2026-03-20,429.2,delivered
ord_fac_0010_med_diazepam_0001,fac_0010,med_diazepam,2026-04-07,2026-04-14,2026-04-14,477.6,delivered
ord_fac_0010_med_diazepam_0002,fac_0010,med_diazepam,2026-04-28,2026-05-05,2026-05-05,383.4,delivered
ord_fac_0010_med_diazepam_0003,fac_0010,med_diazepam,2026-05-19,2026-05-25,2026-05-25,385.6,delivered
ord_fac_0010_med_diazepam_0004,fac_0010,med_diazepam,2026-06-09,2026-06-15,2026-06-16,400.5,delivered
ord_fac_0010_med_diazepam_0005,fac_0010,med_diazepam,2026-06-30,2026-07-07,2026-07-07,461.2,delivered
ord_fac_0010_med_diazepam_0006,fac_0010,med_diazepam,2026-07-21,2026-07-27,2026-07-27,430.7,delivered
ord_fac_0010_med_diazepam_0007,fac_0010,med_diazepam,2026-08-11,2026-08-14,2026-08-19,439.9,delayed
ord_fac_0010_med_diazepam_0008,fac_0010,med_diazepam,2026-09-01,2026-09-09,,342.6,in_transit
ord_fac_0010_med_folic_acid_0000,fac_0010,med_folic_acid,2026-03-17,2026-03-25,2026-03-25,213.8,delivered
ord_fac_0010_med_folic_acid_0001,fac_0010,med_folic_acid,2026-04-07,2026-04-13,2026-04-20,149.2,delayed
ord_fac_0010_med_folic_acid_0002,fac_0010,med_folic_acid,2026-04-28,2026-05-08,2026-05-07,170.6,delivered
ord_fac_0010_med_folic_acid_0003,fac_0010,med_folic_acid,2026-05-19,2026-05-26,2026-05-26,196.9,delivered
ord_fac_0010_med_folic_acid_0004,fac_0010,med_folic_acid,2026-06-09,2026-06-15,2026-06-19,190.0,delayed
ord_fac_0010_med_folic_acid_0005,fac_0010,med_folic_acid,2026-06-30,2026-07-05,2026-07-05,163.3,delivered
ord_fac_0010_med_folic_acid_0006,fac_0010,med_folic_acid,2026-07-21,2026-07-26,2026-07-26,199.6,delivered
ord_fac_0010_med_folic_acid_0007,fac_0010,med_folic_acid,2026-08-11,2026-08-20,2026-08-20,215.3,delivered
ord_fac_0010_med_folic_acid_0008,fac_0010,med_folic_acid,2026-09-01,2026-09-09,2026-09-08,210.0,delivered
ord_fac_0010_med_artesunate_0000,fac_0010,med_artesunate,2026-03-17,2026-03-24,2026-03-25,434.0,delivered
ord_fac_0010_med_artesunate_0001,fac_0010,med_artesunate,2026-04-07,2026-04-15,2026-04-15,425.6,delivered
ord_fac_0010_med_artesunate_0002,fac_0010,med_artesunate,2026-04-28,2026-05-05,2026-05-05,468.7,delivered
ord_fac_0010_med_artesunate_0003,fac_0010,med_artesunate,2026-05-19,2026-05-26,2026-05-26,451.6,delivered
ord_fac_0010_med_artesunate_0004,fac_0010,med_artesunate,2026-06-09,2026-06-16,2026-06-16,461.9,delivered
ord_fac_0010_med_artesunate_0005,fac_0010,med_artesunate,2026-06-30,2026-07-07,2026-07-06,348.5,delivered
ord_fac_0010_med_artesunate_0006,fac_0010,med_artesunate,2026-07-21,2026-07-25,2026-07-25,478.6,delivered
ord_fac_0010_med_artesunate_0007,fac_0010,med_artesunate,2026-08-11,2026-08-18,2026-08-18,441.4,delivered
ord_fac_0010_med_artesunate_0008,fac_0010,med_artesunate,2026-09-01,2026-09-08,2026-09-09,469.0,delivered
ord_fac_0010_med_oxytocin_0000,fac_0010,med_oxytocin,2026-03-17,2026-03-23,2026-03-23,313.2,delivered
ord_fac_0010_med_oxytocin_0001,fac_0010,med_oxytocin,2026-04-07,2026-04-15,2026-04-15,303.4,delivered
ord_fac_0010_med_oxytocin_0002,fac_0010,med_oxytocin,2026-04-28,2026-05-06,2026-05-06,321.7,delivered
ord_fac_0010_med_oxytocin_0003,fac_0010,med_oxytocin,2026-05-19,2026-05-25,2026-05-25,344.0,delivered
ord_fac_0010_med_oxytocin_0004,fac_0010,med_oxytocin,2026-06-09,2026-06-14,2026-06-14,382.8,delivered
ord_fac_0010_med_oxytocin_0005,fac_0010,med_oxytocin,2026-06-30,2026-07-10,2026-07-10,311.1,delivered
ord_fac_0010_med_oxytocin_0006,fac_0010,med_oxytocin,2026-07-21,2026-07-30,2026-07-30,421.1,delivered
ord_fac_0010_med_oxytocin_0007,fac_0010,med_oxytocin,2026-08-11,2026-08-17,2026-08-17,335.0,delivered
ord_fac_0010_med_oxytocin_0008,fac_0010,med_oxytocin,2026-09-01,2026-09-10,2026-09-12,319.9,delayed
ord_fac_0010_med_ringer_s_lactate_0000,fac_0010,med_ringer_s_lactate,2026-03-17,2026-03-25,2026-03-25,198.3,delivered
ord_fac_0010_med_ringer_s_lactate_0001,fac_0010,med_ringer_s_lactate,2026-04-07,2026-04-14,2026-04-14,166.7,delivered
ord_fac_0010_med_ringer_s_lactate_0002,fac_0010,med_ringer_s_lactate,2026-04-28,2026-05-03,2026-05-03,181.7,delivered
ord_fac_0010_med_ringer_s_lactate_0003,fac_0010,med_ringer_s_lactate,2026-05-19,2026-05-27,2026-05-27,164.5,delivered
ord_fac_0010_med_ringer_s_lactate_0004,fac_0010,med_ringer_s_lactate,2026-06-09,2026-06-19,2026-06-19,176.4,delivered
ord_fac_0010_med_ringer_s_lactate_0005,fac_0010,med_ringer_s_lactate,2026-06-30,2026-07-06,2026-07-07,209.1,delivered
ord_fac_0010_med_ringer_s_lactate_0006,fac_0010,med_ringer_s_lactate,2026-07-21,2026-07-26,2026-07-26,188.3,delivered
ord_fac_0010_med_ringer_s_lactate_0007,fac_0010,med_ringer_s_lactate,2026-08-11,2026-08-19,2026-08-18,176.2,delivered
ord_fac_0010_med_ringer_s_lactate_0008,fac_0010,med_ringer_s_lactate,2026-09-01,2026-09-09,2026-09-09,181.6,delivered
ord_fac_0010_med_isoniazid_0000,fac_0010,med_isoniazid,2026-03-17,2026-03-22,2026-03-23,297.9,delivered
ord_fac_0010_med_isoniazid_0001,fac_0010,med_isoniazid,2026-04-07,2026-04-17,2026-04-17,228.3,delivered
ord_fac_0010_med_isoniazid_0002,fac_0010,med_isoniazid,2026-04-28,2026-05-08,2026-05-08,307.5,delivered
ord_fac_0010_med_isoniazid_0003,fac_0010,med_isoniazid,2026-05-19,2026-05-24,2026-05-24,301.7,delivered
ord_fac_0010_med_isoniazid_0004,fac_0010,med_isoniazid,2026-06-09,2026-06-16,2026-06-17,241.3,delivered
ord_fac_0010_med_isoniazid_0005,fac_0010,med_isoniazid,2026-06-30,2026-07-08,2026-07-08,243.1,delivered
ord_fac_0010_med_isoniazid_0006,fac_0010,med_isoniazid,2026-07-21,2026-07-31,2026-07-31,324.9,delivered
ord_fac_0010_med_isoniazid_0007,fac_0010,med_isoniazid,2026-08-11,2026-08-17,2026-08-17,323.9,delivered
ord_fac_0010_med_isoniazid_0008,fac_0010,med_isoniazid,2026-09-01,2026-09-07,2026-09-07,315.0,delivered
ord_fac_0011_med_amoxicillin_0000,fac_0011,med_amoxicillin,2026-03-17,2026-03-26,2026-03-26,146.5,delivered
ord_fac_0011_med_amoxicillin_0001,fac_0011,med_amoxicillin,2026-04-07,2026-04-12,2026-04-12,147.5,delivered
ord_fac_0011_med_amoxicillin_0002,fac_0011,med_amoxicillin,2026-04-28,2026-05-03,2026-05-03,113.8,delivered
ord_fac_0011_med_amoxicillin_0003,fac_0011,med_amoxicillin,2026-05-19,2026-05-25,2026-06-01,116.2,delayed
ord_fac_0011_med_amoxicillin_0004,fac_0011,med_amoxicillin,2026-06-09,2026-06-17,2026-06-16,109.8,delivered
ord_fac_0011_med_amoxicillin_0005,fac_0011,med_amoxicillin,2026-06-30,2026-07-06,2026-07-06,106.8,delivered
ord_fac_0011_med_amoxicillin_0006,fac_0011,med_amoxicillin,2026-07-21,2026-07-27,2026-07-27,104.8,delivered
ord_fac_0011_med_amoxicillin_0007,fac_0011,med_amoxicillin,2026-08-11,2026-08-16,2026-08-16,153.6,delivered
ord_fac_0011_med_amoxicillin_0008,fac_0011,med_amoxicillin,2026-09-01,2026-09-09,2026-09-09,116.2,delivered
ord_fac_0011_med_paracetamol_0000,fac_0011,med_paracetamol,2026-03-17,2026-03-22,2026-03-30,99.5,delayed
ord_fac_0011_med_paracetamol_0001,fac_0011,med_paracetamol,2026-04-07,2026-04-14,2026-04-14,70.5,delivered
ord_fac_0011_med_paracetamol_0002,fac_0011,med_paracetamol,2026-04-28,2026-05-01,2026-05-01,77.7,delivered
ord_fac_0011_med_paracetamol_0003,fac_0011,med_paracetamol,2026-05-19,2026-05-27,2026-05-27,94.2,delivered
ord_fac_0011_med_paracetamol_0004,fac_0011,med_paracetamol,2026-06-09,2026-06-15,2026-06-15,89.7,delivered
ord_fac_0011_med_paracetamol_0005,fac_0011,med_paracetamol,2026-06-30,2026-07-10,2026-07-11,78.9,delivered
ord_fac_0011_med_paracetamol_0006,fac_0011,med_paracetamol,2026-07-21,2026-07-27,2026-07-27,74.6,delivered
ord_fac_0011_med_paracetamol_0007,fac_0011,med_paracetamol,2026-08-11,2026-08-17,2026-08-18,87.8,delivered
ord_fac_0011_med_paracetamol_0008,fac_0011,med_paracetamol,2026-09-01,2026-09-08,2026-09-08,102.6,delivered
ord_fac_0011_med_oral_rehydration_salts_0000,fac_0011,med_oral_rehydration_salts,2026-03-17,2026-03-20,2026-03-20,208.0,delivered
ord_fac_0011_med_oral_rehydration_salts_0001,fac_0011,med_oral_rehydration_salts,2026-04-07,2026-04-13,2026-04-15,170.3,delayed
ord_fac_0011_med_oral_rehydration_salts_0002,fac_0011,med_oral_rehydration_salts,2026-04-28,2026-05-04,2026-05-04,211.0,delivered
ord_fac_0011_med_oral_rehydration_salts_0003,fac_0011,med_oral_rehydration_salts,2026-05-19,2026-05-25,2026-05-26,169.6,delivered
ord_fac_0011_med_oral_rehydration_salts_0004,fac_0011,med_oral_rehydration_salts,2026-06-09,2026-06-15,2026-06-15,150.3,delivered
ord_fac_0011_med_oral_rehydration_salts_0005,fac_0011,med_oral_rehydration_salts,2026-06-30,2026-07-08,2026-07-09,195.6,delivered
ord_fac_0011_med_oral_rehydration_salts_0006,fac_0011,med_oral_rehydration_salts,2026-07-21,2026-07-29,2026-07-29,195.8,delivered
ord_fac_0011_med_oral_rehydration_salts_0007,fac_0011,med_oral_rehydration_salts,2026-08-11,2026-08-18,2026-08-18,160.5,delivered
ord_fac_0011_med_oral_rehydration_salts_0008,fac_0011,med_oral_rehydration_salts,2026-09-01,2026-09-07,2026-09-07,153.8,delivered
ord_fac_0011_med_insulin_0000,fac_0011,med_insulin,2026-03-17,2026-03-24,2026-03-24,73.9,delivered
ord_fac_0011_med_insulin_0001,fac_0011,med_insulin,2026-04-07,2026-04-14,2026-04-13,84.7,delivered
ord_fac_0011_med_insulin_0002,fac_0011,med_insulin,2026-04-28,2026-05-03,2026-05-03,92.6,delivered
ord_fac_0011_med_insulin_0003,fac_0011,med_insulin,2026-05-19,2026-05-26,2026-05-26,95.3,delivered
ord_fac_0011_med_insulin_0004,fac_0011,med_insulin,2026-06-09,2026-06-18,2026-06-18,89.1,delivered
ord_fac_0011_med_insulin_0005,fac_0011,med_insulin,2026-06-30,2026-07-07,2026-07-07,95.5,delivered
ord_fac_0011_med_insulin_0006,fac_0011,med_insulin,2026-07-21,2026-07-25,2026-07-25,74.0,delivered
ord_fac_0011_med_insulin_0007,fac_0011,med_insulin,2026-08-11,2026-08-20,2026-08-20,86.8,delivered
ord_fac_0011_med_insulin_0008,fac_0011,med_insulin,2026-09-01,2026-09-09,2026-09-09,71.8,delivered
ord_fac_0011_med_salbutamol_0000,fac_0011,med_salbutamol,2026-03-17,2026-03-23,2026-03-23,186.9,delivered
ord_fac_0011_med_salbutamol_0001,fac_0011,med_salbutamol,2026-04-07,2026-04-11,2026-04-11,157.0,delivered
ord_fac_0011_med_salbutamol_0002,fac_0011,med_salbutamol,2026-04-28,2026-05-06,2026-05-06,145.9,delivered
ord_fac_0011_med_salbutamol_0003,fac_0011,med_salbutamol,2026-05-19,2026-05-26,2026-05-26,177.9,delivered
